Collection Year,Collection Agency,Collection Name,OBS Gear Code,FMP Area,Reporting Area,ADFG Region,ADFG Statistical Area,Agency Species Code Type,Species Code,Species Group Code,Species Group Name,Number Animals,Weight,Record Count,Contact,Date Received from AKR
2014,IPHC,IPHC Annual Longline Survey,9,GOA,620,,,AKR,172,DUSK,GOA Dusky Rockfish,0,10,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2014,IPHC,IPHC Annual Longline Survey,9,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,0,2,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2014,IPHC,IPHC Annual Longline Survey,9,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,0,7,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2014,IPHC,IPHC Annual Longline Survey,9,GOA,659,,,AKR,172,DUSK,GOA Dusky Rockfish,0,1,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2014,NMFS,AFSC Annual Longline Survey,,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,179,241.383,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2014,NMFS,AFSC Annual Longline Survey,,GOA,620,,,AKR,172,DUSK,GOA Dusky Rockfish,1,1.349,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2014,NMFS,AFSC Annual Longline Survey,,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,2,2.698,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2014,NMFS,AFSC Annual Longline Survey,,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,13,17.531,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2014,NMFS,Salmon EFP 13-01,1,GOA,620,,545734,AKR,172,DUSK,GOA Dusky Rockfish,0,32,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2015,ADFG,Large-Mesh Trawl Survey,1,GOA,649,Southcentral ,466033,AKR,172,DUSK,GOA Dusky Rockfish,1,4.4,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2015,ADFG,Large-Mesh Trawl Survey,1,GOA,649,Southcentral ,476008,AKR,172,DUSK,GOA Dusky Rockfish,3,3.28,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2015,ADFG,Large-Mesh Trawl Survey,,GOA,610,Westward ,605507,AKR,172,DUSK,GOA Dusky Rockfish,8,7.56,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2015,ADFG,Large-Mesh Trawl Survey,,GOA,620,Westward ,545632,AKR,172,DUSK,GOA Dusky Rockfish,1,0.15,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2015,ADFG,Large-Mesh Trawl Survey,,GOA,620,Westward ,585532,AKR,172,DUSK,GOA Dusky Rockfish,60,67.71,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2015,ADFG,Large-Mesh Trawl Survey,,GOA,630,Westward ,515730,AKR,172,DUSK,GOA Dusky Rockfish,4,6.32,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2015,ADFG,Large-Mesh Trawl Survey,,GOA,630,Westward ,525731,AKR,172,DUSK,GOA Dusky Rockfish,4,4.48,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2015,ADFG,Large-Mesh Trawl Survey,,GOA,630,Westward ,525732,AKR,172,DUSK,GOA Dusky Rockfish,13,16.96,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2015,ADFG,Large-Mesh Trawl Survey,,GOA,630,Westward ,525733,AKR,172,DUSK,GOA Dusky Rockfish,6,5.11,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2015,ADFG,Large-Mesh Trawl Survey,,GOA,630,Westward ,535631,AKR,172,DUSK,GOA Dusky Rockfish,1,0.61,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2015,ADFG,Large-Mesh Trawl Survey,,GOA,630,Westward ,535802,AKR,172,DUSK,GOA Dusky Rockfish,14,13.81,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2015,ADFG,Large-Mesh Trawl Survey,,GOA,630,Westward ,535803,AKR,172,DUSK,GOA Dusky Rockfish,1,0.66,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2015,ADFG,Large-Mesh Trawl Survey,,GOA,630,Westward ,535831,AKR,172,DUSK,GOA Dusky Rockfish,1,0.01,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2015,ADFG,Small-Mesh Trawl Survey,1,GOA,610,Westward ,625402,AKR,172,DUSK,GOA Dusky Rockfish,1,1.32,1,"Aaren Ellsworth, ADFG, aaren.ellsworth@alaska.gov",10/31/2022 6:00
2015,ADFG,Sport Fishery,,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,154,215,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",10/31/2022 6:00
2015,ADFG,Sport Fishery,,GOA,620,,,AKR,172,DUSK,GOA Dusky Rockfish,121,156,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",10/31/2022 6:00
2015,ADFG,Sport Fishery,,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,13375,15148,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",10/31/2022 6:00
2015,ADFG,Sport Fishery,,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,65,75,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",10/31/2022 6:00
2015,ADFG,Sport Fishery,,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,897,1156,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",10/31/2022 6:00
2015,ADFG,Spot Shrimp Survey,6,GOA,649,Southcentral ,486031,AKR,172,DUSK,GOA Dusky Rockfish,1,0.12,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2015,IPHC,IPHC Annual Longline Survey,9,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,,54,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2015,IPHC,IPHC Annual Longline Survey,9,GOA,620,,,AKR,172,DUSK,GOA Dusky Rockfish,,13,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2015,IPHC,IPHC Annual Longline Survey,9,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,,22,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2015,IPHC,IPHC Annual Longline Survey,9,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,,1,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2015,IPHC,IPHC Annual Longline Survey,9,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,,26,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2015,IPHC,IPHC Annual Longline Survey,9,GOA,659,,,AKR,172,DUSK,GOA Dusky Rockfish,,2,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2015,NMFS,AFSC Annual Longline Survey,,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,39,52.592,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2015,NMFS,AFSC Annual Longline Survey,,GOA,620,,,AKR,172,DUSK,GOA Dusky Rockfish,1,1.349,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2015,NMFS,AFSC Annual Longline Survey,,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,2,2.697,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2015,NMFS,AFSC Annual Longline Survey,,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,34,45.85,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2015,NMFS,AFSC Annual Longline Survey,,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,4,5.394,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2015,NMFS,Gulf of Alaska Bottom Trawl Survey,1,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,129,183.012,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",10/31/2022 6:00
2015,NMFS,Gulf of Alaska Bottom Trawl Survey,1,GOA,620,,,AKR,172,DUSK,GOA Dusky Rockfish,1324,2061.974,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",10/31/2022 6:00
2015,NMFS,Gulf of Alaska Bottom Trawl Survey,1,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,1008,1617.924,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",10/31/2022 6:00
2015,NMFS,Gulf of Alaska Bottom Trawl Survey,1,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,690,1151.778,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",10/31/2022 6:00
2015,NMFS,Gulf of Alaska Bottom Trawl Survey,1,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,46,54.282,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",10/31/2022 6:00
2016,ADFG,Large-Mesh Trawl Survey,6,GOA,610,Westward ,595532,AKR,172,DUSK,GOA Dusky Rockfish,3,3.14,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2016,ADFG,Large-Mesh Trawl Survey,6,GOA,610,Westward ,625401,AKR,172,DUSK,GOA Dusky Rockfish,1,1.21,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2016,ADFG,Large-Mesh Trawl Survey,6,GOA,620,Westward ,545802,AKR,172,DUSK,GOA Dusky Rockfish,1,0.42,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2016,ADFG,Large-Mesh Trawl Survey,6,GOA,620,Westward ,585532,AKR,172,DUSK,GOA Dusky Rockfish,19,22.54,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2016,ADFG,Large-Mesh Trawl Survey,6,GOA,630,Westward ,525630,AKR,172,DUSK,GOA Dusky Rockfish,2,2.67,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2016,ADFG,Large-Mesh Trawl Survey,6,GOA,630,Westward ,525702,AKR,172,DUSK,GOA Dusky Rockfish,1,0.76,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2016,ADFG,Large-Mesh Trawl Survey,6,GOA,630,Westward ,525703,AKR,172,DUSK,GOA Dusky Rockfish,1,1.21,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2016,ADFG,Large-Mesh Trawl Survey,6,GOA,630,Westward ,525732,AKR,172,DUSK,GOA Dusky Rockfish,1,0.45,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2016,ADFG,Large-Mesh Trawl Survey,6,GOA,630,Westward ,525733,AKR,172,DUSK,GOA Dusky Rockfish,1,0.43,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2016,ADFG,Large-Mesh Trawl Survey,6,GOA,630,Westward ,525802,AKR,172,DUSK,GOA Dusky Rockfish,1,1.37,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2016,ADFG,Large-Mesh Trawl Survey,6,GOA,630,Westward ,535631,AKR,172,DUSK,GOA Dusky Rockfish,2,2.07,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2016,ADFG,Large-Mesh Trawl Survey,6,GOA,630,Westward ,535632,AKR,172,DUSK,GOA Dusky Rockfish,1,0.41,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2016,ADFG,Large-Mesh Trawl Survey,6,GOA,630,Westward ,535732,AKR,172,DUSK,GOA Dusky Rockfish,1,0.18,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2016,ADFG,Large-Mesh Trawl Survey,6,GOA,630,Westward ,535803,AKR,172,DUSK,GOA Dusky Rockfish,2,0.12,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",10/31/2022 6:00
2016,ADFG,Small-Mesh Trawl Survey,1,GOA,630,Westward ,525733,AKR,172,DUSK,GOA Dusky Rockfish,23,14.41,1,"Aaren Ellsworth, ADFG, aaren.ellsworth@alaska.gov",10/31/2022 6:00
2016,ADFG,Sport Fishery,,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,46,71,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",10/31/2022 6:00
2016,ADFG,Sport Fishery,,GOA,620,,,AKR,172,DUSK,GOA Dusky Rockfish,157,225,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",10/31/2022 6:00
2016,ADFG,Sport Fishery,,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,13764,15480,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",10/31/2022 6:00
2016,ADFG,Sport Fishery,,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,107,272,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",10/31/2022 6:00
2016,ADFG,Sport Fishery,,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,1197,1455,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",10/31/2022 6:00
2016,IPHC,IPHC Annual Longline Survey,8,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,,42,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2016,IPHC,IPHC Annual Longline Survey,8,GOA,620,,,AKR,172,DUSK,GOA Dusky Rockfish,,1,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2016,IPHC,IPHC Annual Longline Survey,8,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,,17,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2016,IPHC,IPHC Annual Longline Survey,8,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,,12,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2016,NMFS,AFSC Annual Longline Survey,,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,29,39.107,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2016,NMFS,AFSC Annual Longline Survey,,GOA,620,,,AKR,172,DUSK,GOA Dusky Rockfish,3,4.046,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2016,NMFS,AFSC Annual Longline Survey,,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,6,8.092,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2016,NMFS,AFSC Annual Longline Survey,,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,4,5.395,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2017,ADFG,Kachemak Bay Large Mesh Trawl Survey,1,GOA,630,Southcentral,515907,AKR,172,DUSK,GOA Dusky Rockfish,1,0.47,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2017,ADFG,Kachemak Bay Large Mesh Trawl Survey,1,GOA,630,Southcentral,515935,AKR,172,DUSK,GOA Dusky Rockfish,49,16.98,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2017,ADFG,Kachemak Bay Large Mesh Trawl Survey,1,GOA,630,Southcentral,515936,AKR,172,DUSK,GOA Dusky Rockfish,9,3.63,1,"Mike Byerly, ADFG, mike.byerly@alaska.gov",10/31/2022 6:00
2017,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,605431,AKR,172,DUSK,GOA Dusky Rockfish,18,17.35,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2017,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,625431,AKR,172,DUSK,GOA Dusky Rockfish,1,0.28,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2017,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,625432,AKR,172,DUSK,GOA Dusky Rockfish,43,38.28,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2017,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,625501,AKR,172,DUSK,GOA Dusky Rockfish,3,0.6,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2017,ADFG,Large-Mesh Trawl Survey,1,GOA,620,Westward,545802,AKR,172,DUSK,GOA Dusky Rockfish,1,0.1,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2017,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,515730,AKR,172,DUSK,GOA Dusky Rockfish,1,0.98,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2017,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,515802,AKR,172,DUSK,GOA Dusky Rockfish,10,8.94,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2017,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525702,AKR,172,DUSK,GOA Dusky Rockfish,2,3.02,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2017,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525731,AKR,172,DUSK,GOA Dusky Rockfish,6,5.09,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2017,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525732,AKR,172,DUSK,GOA Dusky Rockfish,10,6.66,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2017,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525733,AKR,172,DUSK,GOA Dusky Rockfish,4,2.34,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2017,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535631,AKR,172,DUSK,GOA Dusky Rockfish,2,2.42,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2017,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535632,AKR,172,DUSK,GOA Dusky Rockfish,78,91.68,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2017,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535732,AKR,172,DUSK,GOA Dusky Rockfish,6,5.07,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2017,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535733,AKR,172,DUSK,GOA Dusky Rockfish,5,4.2,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2017,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535802,AKR,172,DUSK,GOA Dusky Rockfish,46,37.25,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2017,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535803,AKR,172,DUSK,GOA Dusky Rockfish,1,0.6,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2017,ADFG,Rockfish Hydroacoustic Survey,7,GOA,630,Westward,525733,AKR,172,DUSK,GOA Dusky Rockfish,7,7.88,1,"Carrie Worton, ADFG, carrie.worton@alaska.gov",10/31/2022 6:00
2017,ADFG,Rockfish Hydroacoustic Survey,7,GOA,630,Westward,525806,AKR,172,DUSK,GOA Dusky Rockfish,1,1.81,1,"Carrie Worton, ADFG, carrie.worton@alaska.gov",10/31/2022 6:00
2017,ADFG,Small-Mesh Trawl Survey,1,GOA,610,Westward,625402,AKR,172,DUSK,GOA Dusky Rockfish,9,6.53,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2017,ADFG,Small-Mesh Trawl Survey,1,GOA,630,Westward,525733,AKR,172,DUSK,GOA Dusky Rockfish,2,0.53,1,"Kally Spalinger, ADFG, kally.spalinger@alaska.gov",10/31/2022 6:00
2017,ADFG,Sport Fishery,,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,9,14,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",10/31/2022 6:00
2017,ADFG,Sport Fishery,,GOA,620,,,AKR,172,DUSK,GOA Dusky Rockfish,145,217,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",10/31/2022 6:00
2017,ADFG,Sport Fishery,,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,10618,13592,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",10/31/2022 6:00
2017,ADFG,Sport Fishery,,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,138,142,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",10/31/2022 6:00
2017,ADFG,Sport Fishery,,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,1137,1259,1,"Sarah Webster, ADFG, sarah.webster@alaska.gov",10/31/2022 6:00
2017,IPHC,IPHC Annual Longline Survey,8,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,,4,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2017,IPHC,IPHC Annual Longline Survey,8,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,,1,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2017,IPHC,IPHC Annual Longline Survey,8,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,,3,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",10/31/2022 6:00
2017,NMFS,AFSC Annual Longline Survey,,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,2,2.697,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2017,NMFS,AFSC Annual Longline Survey,,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,7,9.441,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2017,NMFS,AFSC Annual Longline Survey,,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,8,10.789,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2017,NMFS,AFSC Annual Longline Survey,,GOA,650,,,AKR,172,DUSK,GOA Dusky Rockfish,8,10.788,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",10/31/2022 6:00
2017,NMFS,GOA Shelf and Slope Walleye Pollock Acoustic-Trawl Survey,2,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,1,2.29,1,"Chris Wilson, Patrick Ressler, Michael Martin, NMFS, chris.wilson@noaa.gov, patrick.ressler@noaa.gov, michael.martin@noaa.gov",10/31/2022 6:00
2017,NMFS,GOA Shelf and Slope Walleye Pollock Acoustic-Trawl Survey,2,GOA,620,,,AKR,172,DUSK,GOA Dusky Rockfish,1,1.27,1,"Chris Wilson, Patrick Ressler, Michael Martin, NMFS, chris.wilson@noaa.gov, patrick.ressler@noaa.gov, michael.martin@noaa.gov",10/31/2022 6:00
2017,NMFS,GOA Shelf and Slope Walleye Pollock Acoustic-Trawl Survey,2,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,4,6.61,1,"Chris Wilson, Patrick Ressler, Michael Martin, NMFS, chris.wilson@noaa.gov, patrick.ressler@noaa.gov, michael.martin@noaa.gov",10/31/2022 6:00
2017,NMFS,GOA Shelf and Slope Walleye Pollock Acoustic-Trawl Survey,2,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,11,27.11,1,"Chris Wilson, Patrick Ressler, Michael Martin, NMFS, chris.wilson@noaa.gov, patrick.ressler@noaa.gov, michael.martin@noaa.gov",10/31/2022 6:00
2017,NMFS,Gulf of Alaska Bottom Trawl Survey,1,GOA,610,,,AKR,172,DUSK,GOA Dusky Rockfish,914,1164.598,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",10/31/2022 6:00
2017,NMFS,Gulf of Alaska Bottom Trawl Survey,1,GOA,620,,,AKR,172,DUSK,GOA Dusky Rockfish,981,1225.462,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",10/31/2022 6:00
2017,NMFS,Gulf of Alaska Bottom Trawl Survey,1,GOA,630,,,AKR,172,DUSK,GOA Dusky Rockfish,724,1185.32,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",10/31/2022 6:00
2017,NMFS,Gulf of Alaska Bottom Trawl Survey,1,GOA,640,,,AKR,172,DUSK,GOA Dusky Rockfish,14,20.44,1,"Jeff Napp,  NMFS, jeff.napp@noaa.gov",10/31/2022 6:00
