"sigr","q_srv1","q_srv2","F40","natmort","spawn_biom_proj","ABC","obj_fun","tot_biom_1977","tot_biom_1978","tot_biom_1979","tot_biom_1980","tot_biom_1981","tot_biom_1982","tot_biom_1983","tot_biom_1984","tot_biom_1985","tot_biom_1986","tot_biom_1987","tot_biom_1988","tot_biom_1989","tot_biom_1990","tot_biom_1991","tot_biom_1992","tot_biom_1993","tot_biom_1994","tot_biom_1995","tot_biom_1996","tot_biom_1997","tot_biom_1998","tot_biom_1999","tot_biom_2000","tot_biom_2001","tot_biom_2002","tot_biom_2003","tot_biom_2004","tot_biom_2005","tot_biom_2006","tot_biom_2007","tot_biom_2008","tot_biom_2009","tot_biom_2010","tot_biom_2011","tot_biom_2012","tot_biom_2013","tot_biom_2014","tot_biom_2015","tot_biom_2016","tot_biom_2017","tot_biom_2018","tot_biom_2019","tot_biom_2020","log_rec_dev_1948","log_rec_dev_1949","log_rec_dev_1950","log_rec_dev_1951","log_rec_dev_1952","log_rec_dev_1953","log_rec_dev_1954","log_rec_dev_1955","log_rec_dev_1956","log_rec_dev_1957","log_rec_dev_1958","log_rec_dev_1959","log_rec_dev_1960","log_rec_dev_1961","log_rec_dev_1962","log_rec_dev_1963","log_rec_dev_1964","log_rec_dev_1965","log_rec_dev_1966","log_rec_dev_1967","log_rec_dev_1968","log_rec_dev_1969","log_rec_dev_1970","log_rec_dev_1971","log_rec_dev_1972","log_rec_dev_1973","log_rec_dev_1974","log_rec_dev_1975","log_rec_dev_1976","log_rec_dev_1977","log_rec_dev_1978","log_rec_dev_1979","log_rec_dev_1980","log_rec_dev_1981","log_rec_dev_1982","log_rec_dev_1983","log_rec_dev_1984","log_rec_dev_1985","log_rec_dev_1986","log_rec_dev_1987","log_rec_dev_1988","log_rec_dev_1989","log_rec_dev_1990","log_rec_dev_1991","log_rec_dev_1992","log_rec_dev_1993","log_rec_dev_1994","log_rec_dev_1995","log_rec_dev_1996","log_rec_dev_1997","log_rec_dev_1998","log_rec_dev_1999","log_rec_dev_2000","log_rec_dev_2001","log_rec_dev_2002","log_rec_dev_2003","log_rec_dev_2004","log_rec_dev_2005","log_rec_dev_2006","log_rec_dev_2007","log_rec_dev_2008","log_rec_dev_2009","log_rec_dev_2010","log_rec_dev_2011","log_rec_dev_2012","log_rec_dev_2013","log_rec_dev_2014","log_rec_dev_2015","log_rec_dev_2016","log_rec_dev_2017","log_rec_dev_2018","log_rec_dev_2019","log_rec_dev_2020","spawn_biom_1977","spawn_biom_1978","spawn_biom_1979","spawn_biom_1980","spawn_biom_1981","spawn_biom_1982","spawn_biom_1983","spawn_biom_1984","spawn_biom_1985","spawn_biom_1986","spawn_biom_1987","spawn_biom_1988","spawn_biom_1989","spawn_biom_1990","spawn_biom_1991","spawn_biom_1992","spawn_biom_1993","spawn_biom_1994","spawn_biom_1995","spawn_biom_1996","spawn_biom_1997","spawn_biom_1998","spawn_biom_1999","spawn_biom_2000","spawn_biom_2001","spawn_biom_2002","spawn_biom_2003","spawn_biom_2004","spawn_biom_2005","spawn_biom_2006","spawn_biom_2007","spawn_biom_2008","spawn_biom_2009","spawn_biom_2010","spawn_biom_2011","spawn_biom_2012","spawn_biom_2013","spawn_biom_2014","spawn_biom_2015","spawn_biom_2016","spawn_biom_2017","spawn_biom_2018","spawn_biom_2019","spawn_biom_2020","log_mean_rec","spawn_biom_proj_2021","spawn_biom_proj_2022","spawn_biom_proj_2023","spawn_biom_proj_2024","spawn_biom_proj_2025","spawn_biom_proj_2026","spawn_biom_proj_2027","spawn_biom_proj_2028","spawn_biom_proj_2029","spawn_biom_proj_2030","spawn_biom_proj_2031","spawn_biom_proj_2032","spawn_biom_proj_2033","spawn_biom_proj_2034","spawn_biom_proj_2035","pred_catch_proj_2021","pred_catch_proj_2022","pred_catch_proj_2023","pred_catch_proj_2024","pred_catch_proj_2025","pred_catch_proj_2026","pred_catch_proj_2027","pred_catch_proj_2028","pred_catch_proj_2029","pred_catch_proj_2030","pred_catch_proj_2031","pred_catch_proj_2032","pred_catch_proj_2033","pred_catch_proj_2034","pred_catch_proj_2035","rec_proj_2021","rec_proj_2022","rec_proj_2023","rec_proj_2024","rec_proj_2025","rec_proj_2026","rec_proj_2027","rec_proj_2028","rec_proj_2029","rec_proj_2030","tot_biom_proj_2020"
1.62614,0.845908,1,0.105426,0.07,31506.5,6679.45,585.69,17468.6,17795.2,17822.2,19529.5,21475.2,22838.1,23738.5,26264,27750.7,30359.5,32232.6,35443.4,36718.6,40084.1,44537.9,49705.7,52847.8,56010.2,58681.3,62959,65831.1,68472.3,72713.7,72439.9,75251,78898.3,81154.3,83312.4,84878.4,85876.8,86181.5,84504.2,84826.6,83023.4,83321.6,83951.3,82958.1,87254.5,88633,89562.1,89175.5,88841.2,86921.4,84531.5,-1.39843,0.168011,-0.871869,-2.48064,-2.17175,-2.62554,-1.0717,-4.3011,-2.37854,0.144797,0.906211,-0.00783288,-1.45572,-1.17052,-4.10074,0.145643,0.431185,-1.89556,-2.22331,-3.17179,-2.2093,-0.527145,-2.40004,-0.897533,0.716914,0.291804,-1.91762,1.14696,0.464499,-0.70406,0.772253,-0.293512,1.87129,1.64042,0.0477652,0.798933,1.94173,-0.35504,1.3931,-0.631176,2.01275,0.677802,2.80486,1.99848,2.23819,1.36333,1.72353,1.74821,2.39121,1.25324,1.54283,2.72562,-0.00536346,2.35978,2.4079,1.35042,1.68669,1.65187,1.11333,1.00888,0.985267,2.18832,0.392277,2.18309,1.97129,1.53981,3.21976,-0.815562,-0.235241,0.201621,0.559198,-3.46719,-1.27377,6285.82,6112.43,6000.06,6130.74,6271.14,6454.64,6442.19,6758.75,7206.41,8126.94,9234.19,10442.3,11173.2,11282.5,12048,12754.7,13047,13597.4,14438.4,15974.6,17813.3,19745.3,21284.7,21695.8,22619.3,23631,24628.3,25714.8,26805.9,28128.4,29472.9,30118.1,30980.7,31190.2,31394,31389.3,30558.1,29795,29339.2,29260.6,29304.5,30113.5,31066,32292.8,0.215258,31506.5,31161.4,29791.8,27998.2,26082.7,24289.4,22766.3,21531.9,20528.3,19748.2,19339.5,19271.6,19534.3,20035.1,20619.5,6679.45,6624.77,6269.2,5789.85,5297.51,4852.29,4522.05,4306.01,4108.6,3764.58,3557.58,3492.59,3587.96,3834.93,4100.41,10.6807,1.89655,1.60214,4.74903,4.13976,3.68085,10.1694,12.0084,3.2631,1.42783,83540.7
1.6818,0.639456,1,0.128553,0.07,45057.1,10932.9,561.031,18289,18117,19282.3,20459.2,22890.4,24454.5,26238.5,28848.8,30597.9,33632.5,35853.1,39391.4,42422.6,47037.1,53216.9,59665.8,62958.3,66789.8,69339.3,74429.6,78073,81579.3,87008.4,88591.1,92077.6,96876.1,100014,103253,106220,108898,109863,109652,107982,106016,107090,108827,108357,113200,115437,116758,115966,115083,112928,109416,-1.26731,-2.7621,-2.00232,-0.744455,0.334853,-1.12748,-0.87679,-2.22416,-2.35977,-2.47168,0.170217,-2.843,-0.292028,-1.15866,-2.81257,-2.71156,0.27756,-1.34803,0.190612,-1.69054,-1.5236,-3.24109,-0.800191,0.457031,-1.84677,0.00553969,-1.36419,0.584022,-1.21309,1.11012,-0.891596,1.42951,1.08167,1.80998,-0.326026,-0.0434121,1.91712,-0.590573,1.32335,-0.347372,1.92557,1.82773,2.29519,2.33222,2.17642,0.704006,1.63294,1.35013,2.53968,1.35794,1.65074,2.6901,-0.569697,2.27008,2.31087,1.43893,1.86916,1.90561,1.31098,0.847008,1.26494,1.20206,1.25667,2.56014,2.1797,1.07737,3.00363,0.898844,-1.14723,-0.438356,-0.390961,0.413614,-0.693465,7034.68,6772.13,6670.4,6550.89,6526.68,6648.42,7146.1,7572.46,8420.81,9812.82,11302.7,12682,13547.2,14348,15313.2,16201.5,16576.2,17656.6,19171.3,21437.2,24024.2,26383.4,27992.3,28875.8,29876.1,31455,33050.6,34755.1,36484.3,38576.2,40320.4,41632.3,42290.8,42630.3,42784.4,42743.2,41805.5,40971.2,40526.1,40862.7,41462.3,43145,44856.4,46250.6,0.413365,45057.1,42091.5,38640.1,35058,31795.5,29131.6,27106.6,25592,24566.1,24390.8,25593,28248.3,31441.6,33947.9,35313.1,10932.9,10373.5,9505.51,8556.56,7679.36,6957,6436.21,6068.99,5740.87,5483.95,5516.95,6092.29,7098,7977.98,8377.19,10.7789,5.04196,1.36799,3.40199,1.46702,35.2516,28.0732,13.4046,1.15927,12.295,107673
1.6553,0.640978,1,0.0778849,0.07,37462.8,5908.79,570.712,20408.4,20083.6,19817.6,21186.3,22346.8,24153.4,25744.8,28416,30335,32814.1,34507.8,37935.4,40127.8,45477.6,51104.1,57162.4,59888.9,63557.6,65873.5,71305,74689.7,78076,84582,85769.9,89411.5,93942.2,97743.9,101299,104707,106542,107567,106957,104071,103391,102873,104884,103760,106537,106298,106108,104031,103631,100759,97880.4,0.3058,0.0646685,-2.17603,-2.22465,0.202014,-2.11618,-0.350482,-3.03887,-1.61436,0.232506,0.308253,-1.65961,0.00261208,-0.394926,-0.212259,-1.59049,-2.03327,-1.97981,-4.409,-2.65092,-1.81911,-2.49711,-4.23386,-2.28524,-0.700938,-2.32962,0.180385,-2.56809,0.518545,0.0131002,-0.125148,-1.2444,1.40995,1.11259,1.07088,-0.576841,1.51882,-1.57894,0.615583,-1.59373,1.74083,1.41407,2.32276,1.80728,1.82567,-0.299285,1.47931,0.945637,2.30675,0.414191,1.48468,2.63123,-0.464225,1.85695,2.01368,1.68982,1.54348,1.18359,0.528513,0.690738,1.03975,0.832958,1.68818,1.67278,1.97273,0.932481,2.37925,-3.10087,0.0607534,-1.49557,1.32453,-1.52923,-0.236692,8508.61,7935.78,7548.64,7359.74,7020.73,6903.19,7080.06,7291.43,7874.57,8848.9,10038.3,11373.7,12124.2,12923.1,13729.5,14426.5,14566.1,15315.4,16473.7,18501.4,20914.2,23136.6,24884,25437.4,26389.5,27593.6,28890.5,30490.7,32628.5,34754.8,36863.7,38302.6,38757.1,39456.4,39601,39911.2,38886.1,38143.7,37396.2,37257.3,37182.7,38020.9,38544.7,39175.3,0.681678,37462.8,36796,35230.1,33379.3,31433.8,29501.9,27693,26138.9,25002.5,24298.7,24004.5,23971.2,24050.1,24156.2,24267.4,5908.79,5733.72,5430.99,5103.24,4788.93,4471.18,4162.58,3718.61,3367.11,3160.29,3103.42,3139.95,3177.98,3208.97,3249.39,2.38349,3.23909,2.67151,3.14506,14.4897,3.55957,1.94679,11.6741,4.13043,1.33636,94612
1.76677,0.564702,1,0.0754014,0.07,48644.4,7418.07,570.495,20563.4,20522.7,21019,22764.4,24765.1,26504.9,28044.9,31133.8,33061.8,36134.1,38146.2,41711.2,44320.3,50301.1,55934.5,63380.6,66816.8,70508,74105.5,79866.3,83322.6,87583,93585.3,93942.8,97069.3,102184,105705,109259,112817,115351,116518,116733,115162,113610,115774,117257,118876,124496,126767,129515,130295,132639,132233,130718,-0.160879,-2.47423,0.390062,-4.70575,-0.295444,-2.08732,-0.618555,-2.76352,-1.41383,0.57452,-0.894505,-0.634722,-1.0164,-3.72003,-0.412692,-0.445738,0.500971,-2.59022,-1.46387,-2.64126,0.225771,-0.165456,-2.87152,-1.48005,0.803164,-0.198089,0.308261,-1.45837,0.0340697,1.06655,-0.026626,0.0402087,1.76924,1.77003,0.0707296,0.477204,1.85703,-0.917266,1.54069,-1.91892,2.01086,1.10375,2.83261,2.08451,2.42925,0.516721,1.70651,1.61899,2.58686,0.756655,2.20484,2.72465,0.446606,2.29135,2.40251,1.91463,1.87517,1.82183,1.33932,0.698732,1.6823,1.41148,1.08696,2.76556,2.33636,2.31374,3.00904,-1.9161,1.48587,1.1243,2.13491,0.708745,-1.25095,7651.93,7425.61,7506.86,7568.45,7430.55,7549.63,7699.3,8168.19,8860.01,9946.47,11253,12622.9,13827.3,14681.2,15527.7,16521.3,16734.4,17327.4,18698.2,20806.9,23370.4,25865,27974.7,28442,29285.7,30799.7,32127.2,33803.3,35846.8,38012.3,40124.1,41713.5,42600.5,43476.7,44104,43903.7,43040.8,42205.4,41703.3,41960.6,42590.1,44436.3,46395.2,48572.5,0.373668,48644.4,48389.5,47444.6,45980.4,44202.9,42260.4,40379.8,38809.6,37630.2,36705,35865.4,34982.9,34017.7,32990.8,31944.7,7418.07,7344.34,7115.69,6861.18,6585.88,6238.83,5872.27,5610.52,5489.38,5411.42,5317.85,5205.92,5047.34,4875.78,4709.62,1.19196,12.1991,11.7818,2.19609,12.6593,3.75907,3.03195,6.2634,10.063,0.389812,128555
1.53227,0.60125,1,0.087677,0.07,46161,8136.68,558.986,23149.4,23316.5,23304.8,25353.6,26642.9,28126.3,29491,32263.6,34005.4,37184.8,39509.7,43298.3,45540.8,50343.4,56206.7,62108.4,64525,68081.7,71180.5,75414.8,79290.7,84420.2,90713.8,92574.8,97039.7,102626,105913,109833,112896,115171,116540,116936,116361,116052,117185,119242,118712,123307,125039,126363,126050,126796,126352,124598,-0.123538,-1.40003,-0.928706,-0.720772,-3.14081,-0.277406,-1.61248,-1.15644,-0.174416,-1.72964,-1.90582,-0.214619,-2.00142,-1.91029,-0.563814,-1.7462,-1.57267,-1.7672,-1.12209,-3.14465,-4.31469,-1.01632,-1.25168,-1.29135,-0.776219,-0.967581,0.224194,-0.193012,-0.774179,0.143517,-0.0514016,-0.454569,1.39939,0.290839,0.109204,0.188047,1.53731,-0.981185,1.06493,-0.968869,1.45339,0.542723,2.22782,1.64711,1.5852,-0.116912,1.30155,1.17286,1.91741,0.529996,1.69893,2.26002,-0.77865,1.98228,1.71697,0.688908,1.48164,1.32128,0.482871,1.07113,0.964724,1.03069,1.33037,1.91572,1.65053,1.00984,2.38025,0.527418,0.875624,-0.22699,1.34269,0.390908,0.471307,9045.55,8742.09,8469.53,8474.62,8422.01,8552.3,8727.91,8926.97,9396.38,10302.3,11430.5,12666.9,13585.3,14073,15105.3,15990.8,16170.9,16912,18081.9,19597.8,22051.1,24609.2,26485.3,27500.3,28544,30240.1,31825.9,33770.8,35766.5,38119.2,40122.6,41762.8,42816.8,43523.4,43792.9,44080.2,43273.3,43038.7,42817,42888.1,43289,44382.7,45789.6,46917.1,0.908729,46161,45150.9,43747.1,42003.1,40122,38308.8,36750.2,35644.2,35051.8,34808,34620.1,34277,33729.6,33006.9,32117.9,8136.68,7981.97,7655,7275.82,6904.41,6526.98,6166.9,5917.51,5877.9,5989.34,6048.19,5977.66,5853.95,5728.69,5601.36,1.7124,6.13301,20.2947,13.6896,1.84842,8.88052,5.10903,9.15071,7.13904,4.20744,122242
1.8292,0.639919,1,0.102166,0.07,43089,8832.97,565.86,19666.2,20127.6,20597.2,22410.6,23718.6,25935.9,27678.3,30513.8,32892.2,35580.3,37641.8,41804.7,44601.4,47781.7,53681.5,59761.1,62249.1,65668.9,68949.1,73078.8,76432.6,79715.1,84686.2,85912.9,88365.5,93078.7,96470.2,99628.4,103544,106106,107026,106989,105996,105085,106410,107806,108301,113374,116263,117960,118354,117748,116157,113973,-1.37264,0.453941,-0.63692,0.904341,-0.536372,0.126147,-0.0120704,1.083,-2.5971,-2.99382,-0.817892,-3.89176,-0.167579,-0.897829,-2.78977,-2.84112,-0.907958,-1.87962,-0.0384607,-0.2104,-0.447385,-0.087533,-1.03572,-0.616952,-1.17054,1.06845,-0.622419,1.26057,0.181564,-0.324782,0.928319,-0.272566,2.10709,0.983607,1.92487,0.394226,1.93214,-0.098856,1.19614,0.234334,2.42959,1.84709,2.77006,2.3428,2.16901,-0.531923,2.08072,1.60905,2.57705,1.67657,1.91536,2.77201,1.21939,2.37984,2.64085,1.71668,2.22444,2.10373,1.29609,0.680164,1.85588,1.63391,2.0725,2.69101,1.85996,2.30009,3.14694,1.39876,-2.08539,0.97919,1.09147,-0.433254,1.47766,6994.96,6830.35,6903.99,6910.49,6987.36,7020.85,7208.72,7475.69,8181.55,9219.15,10523.2,11997.5,12998.8,12884.5,13735.3,14554.7,14748.9,15468,17120.9,19050.8,21431.7,23683.4,25398.1,25966.1,26402.7,27460.3,28727.4,29886.2,31680.9,33607.1,35432.9,36797.6,37882.1,38554.6,39000.5,39444.9,38690.2,38174.7,37966.5,38355.7,39029.1,40193,41914,43505.5,0.200758,43089,41930.1,40046.7,37670.6,35203.6,32933.8,31000.5,29396.1,28078,27070.4,26339.5,25648.8,24714.6,23463.7,22133.6,8832.97,8614.5,8119,7533.01,6965.67,6478.41,6110.63,5812.47,5526.15,5320.22,5254.56,5212.61,5039.78,4505.3,3953.42,10.2,1.89305,0.840479,9.89213,14.0965,3.85564,0.761992,1.51874,1.70611,3.31146,112765
1.45652,0.600397,1,0.078194,0.07,48326.3,7578.14,576.676,21724.4,21954.4,22094.3,23182.3,25190.1,26692.5,28042.7,30930.7,32443.8,35109,37764.4,41316.8,45021.4,50873.9,56991.8,63956,66778.2,70250.3,72497.2,77273.9,80330,84213.9,88686.4,90347,92614.8,97768.9,100193,103664,106629,108290,109452,109278,107876,107838,109837,112159,112246,119836,123795,127042,128239,133915,136242,137168,-0.631847,-0.990334,-0.154355,0.500833,-3.11235,-2.83852,-2.64553,0.158254,-2.01441,-2.57725,-2.64216,-0.515012,-0.904157,-1.87449,-0.406806,-1.57833,-0.367737,-0.499469,-2.36298,-2.07861,-1.66417,-2.12297,-0.708474,-1.52898,-1.98689,-0.491772,-0.0119411,-1.38157,0.166874,-0.58875,0.533597,-1.34672,0.935656,1.48128,0.0810906,0.339311,1.52932,-1.1107,0.800038,0.580457,1.3926,1.81553,1.96832,1.78505,1.84481,-0.435049,1.44311,0.309446,2.15724,0.882746,1.4656,2.2739,-0.0741475,1.67756,2.15908,0.428599,1.6486,1.54068,0.115249,0.602415,1.17585,1.0498,1.72619,2.19423,1.64119,1.12244,2.93507,-0.299347,-0.474416,0.958439,2.53523,0.368077,-2.54875,8937.2,8586.44,8421.58,8344.51,8184.6,8160.21,8130.08,8327.04,8637.82,9501.34,10664.4,11992.9,12864.4,14067.4,15162.8,16366.8,16822.4,17695.6,19173.9,21168.5,23390.5,25758.9,27137.5,28112.8,28743.1,30005.2,31207.2,32720.3,34254.7,36031.1,37879.2,39101,39785.5,40356.2,40594.8,40794.5,39999.1,39570.3,39807.7,40771.7,41637.9,43490.3,45684.1,48129,0.797292,48326.3,48891.1,48822.8,48480.4,47971.5,47374.7,46817.9,46399.2,46016,45455,44726,44001.1,43301.4,42537.9,41619,7578.14,7613.8,7471.16,7389.19,7355.04,7200.85,7006.25,6987.93,7085.97,7018.33,6795.31,6631.79,6597.65,6551.01,6397.54,3.46503,37.1564,3.86672,0.597008,2.22922,18.8132,14.4471,2.54306,8.18957,2.79207,137249
1.40746,0.729735,1,0.141406,0.07,34744.1,9518.32,562.013,22275.4,22162.6,22155.3,23611.1,24547.6,25213,25721.1,27917.8,29702.3,32576.3,34838.5,38805.6,40928.8,46862,52293.6,58534.3,61090.6,63747.1,66495.4,70427.6,72473.3,75497.6,80093.5,80515,83743.9,87867.9,90650.8,92869.7,96293.2,97797.4,98743.9,98507,97247.1,96086.2,96672.5,97707.6,96705.7,97609.2,98549.2,97846,95504.1,93604,91079.9,88134.9,-0.175479,-1.16281,-1.2108,0.358921,0.169517,-0.0703921,-0.876634,-1.32867,-0.649179,-0.457046,-2.95258,-2.58827,-0.0573903,-1.33724,-0.209459,0.276524,-2.22078,-3.65074,-0.747826,-1.93522,0.102304,-1.73849,-0.0126854,0.163236,-3.16862,-0.377207,0.297113,-0.818618,-0.265954,-0.0380059,0.784114,-0.0780156,1.6856,0.390151,-0.0123488,0.695502,1.85094,-1.18638,1.12325,0.137124,1.93619,1.18426,2.55618,1.81861,1.80802,0.357027,1.10551,1.62215,2.14631,0.357454,1.78189,2.4789,-0.185957,2.00484,2.21067,1.40751,1.41199,1.658,0.561678,0.669782,1.48644,1.02836,1.21638,2.22989,1.65241,1.26204,2.24219,0.909819,-1.44589,-0.400584,-0.411818,1.37421,-0.618447,9014.56,8670.81,8462.46,8227.74,8026.84,7833.16,7591.68,7610.18,8227.86,9263.14,10399.2,11588.9,12201,13045.5,13927.4,15081,15439.7,16405.1,17915.8,19932,22080.4,24079.8,25403.5,25656.2,26465.6,27393.8,28390.5,29490,31340.9,33078.6,34917.4,36076,36855.1,37372.8,37395,37414.2,36372.3,35268.5,35026.8,34905.7,34754.2,35456.5,35714.4,36084.5,0.546829,34744.1,31897.8,29352.2,27015.6,25303.9,24653.3,25530.4,28238.4,32258.4,36128,38433.2,38828.7,37846.3,36123.5,33999.9,9518.32,8830.4,7984.42,7177.24,6532.58,6079.21,5956.23,6611.15,8270.89,10126.3,11055.1,10983.4,10461.8,9891.23,9327.32,0.93203,18.8095,59.7958,27.2659,2.34365,6.34351,1.60576,13.7291,4.77653,0.963326,84982.5
1.90187,0.637633,1,0.0981338,0.07,43566.6,8624.47,580.385,19832.3,20758.8,21326.4,23432.8,25452.6,27247,28043.2,30945.2,32098.2,34332.6,36599.4,40403.4,42596.2,48750.3,54139.3,60358.4,62676.6,66592.7,69397.2,74556.1,77556,82093.4,87399.2,87884.4,91615.4,96226.2,99045.8,102550,105120,106954,107966,106831,105967,105327,105819,107531,107805,113333,116218,119368,121006,121174,118307,115324,-0.621573,-1.01691,-4.54759,0.404968,-0.932282,-1.99813,-2.42112,-0.139558,0.274354,-2.86431,1.20707,-0.348664,0.164132,-0.301455,-1.07857,-0.714977,-0.772147,-0.56869,-1.07112,-0.687516,-0.166755,-0.261241,-2.17366,0.486062,-1.09142,0.481197,0.302123,-0.813205,1.25816,-0.105526,1.5371,-0.365534,1.91574,1.58031,0.935925,-0.872274,2.2142,1.10942,-1.40119,1.00927,2.27281,1.48154,2.99747,2.1116,2.26391,0.902415,2.03128,1.50989,2.73065,0.619094,2.42528,2.89934,-0.337336,2.61371,2.37335,1.60347,2.10511,1.87595,1.40096,0.695272,1.4095,2.00176,1.73551,2.73045,2.35848,2.06419,3.29883,-1.72736,1.71464,0.706724,-2.57315,-0.500691,-0.734052,7387.88,7208.65,7156.28,7254.54,7308.05,7469.33,7580.49,8028.15,8194.89,9326.32,10573.8,11893.2,12720.4,13552.9,14366.7,15268.6,15200.7,16015.9,17330.3,19333.7,21736,24164.6,25761.2,26183.2,26974.1,28298.5,29575.3,31318.7,33123.2,35138.8,37273.2,38455.9,39336.8,40102.1,39915.2,39824.5,38782.5,37848.5,37720.1,38147.7,39212.1,40963.5,42304,44173,0.194889,43566.6,43118.6,41305.1,38797.3,36023.2,33335.1,31148.2,29835.7,29755.3,31095.8,33617.3,36399.2,38356.6,39049.5,38723.1,8624.47,8506.15,8103.52,7533.03,6888.73,6260.14,5722.42,5334.14,5166.04,5379.72,6130.22,7113.14,7675.18,7707.22,7520.11,3.93527,3.66733,3.19991,11.2589,66.0157,3.92164,3.58509,0.731002,16.7313,3.03382,112665
1.95164,0.747358,1,0.116338,0.07,35667.1,8518.44,578.773,14290.3,14564.9,14700.2,15466.5,17200.8,17884.5,19151.4,21778.3,23549,26614.3,28724.3,33000.2,35209.2,40726.2,46584.3,52734.8,56032.9,58407.1,60890.2,64562.1,67380.3,70072.5,74277.1,74839.8,77777.4,82570.2,85075.5,87833.6,91594.4,93967.9,94914.1,94332.4,93366.9,92595.9,92452.4,93821.7,94892,99264.4,100806,102341,102112,102083,100053,97475.9,-3.52156,1.04132,-2.76231,-2.81546,-1.31176,-0.496978,-1.73684,0.173219,-0.51258,-1.51959,-1.95864,-2.41435,0.160998,-1.61903,-2.71217,-1.90414,-1.16446,0.184703,0.481393,-0.50497,-3.82429,-1.38139,-0.331863,-4.37944,0.00202691,0.936805,-2.42929,0.499399,-2.47992,0.978848,0.806561,-0.94997,1.75541,1.71091,0.911861,1.16343,2.05025,-0.108553,1.75891,-1.37639,2.56686,1.21791,2.90235,2.54898,2.36707,0.827175,1.71614,1.72974,2.66445,1.48134,2.27456,2.87217,-0.927281,2.34127,2.86759,1.35824,2.18915,2.20704,1.4948,1.22656,1.4017,1.8176,1.78825,2.35071,2.54658,2.63135,3.06694,0.350431,0.482122,-2.60693,1.8198,0.117141,-0.948931,5224.97,5048.29,4976.64,4769.07,4828.1,4528.68,4471.13,4677.61,5056.67,5864.25,6871.86,8015.32,8805.96,9741.76,10669.5,11619.7,12086.6,12493.4,13595.8,15106.1,17195.8,19059.2,20553.3,21210.5,22157.2,23197.7,24216.2,25347.7,27102.9,28825.7,30320.3,31372.7,32223.2,33065.4,33512.8,33859.8,33271.1,32825,32234.7,32271.6,32567.4,33460.4,34564.6,36035.5,0.0474585,35667.1,34564.3,32860.2,30690.5,28388.7,26149.4,24174.9,22666.6,21803.5,21689.2,22302.8,23313.7,24191.6,24583.7,24482.5,8518.44,8231.44,7686.36,7071.05,6480.24,5910.56,5389.8,4993.46,4767.19,4756.52,5061.19,5545.55,5841.34,5872.11,5758.57,0.934367,7.91863,1.53143,2.22817,38.5306,1.76862,6.56796,5.31462,6.45861,1.48063,94235.4
1.78114,0.633751,1,0.0533325,0.07,43972.3,4720.58,578.925,17386,18111.8,18679.5,21843.8,23917.7,26529.9,28145.4,31612.8,33915.6,36703.6,39637.2,43135,44873.7,49902,55055.1,60961.3,63247.9,67349.9,70273.6,75989.3,79265.6,83272.7,89404,90692.2,94115.7,98816,100637,103918,107029,109170,110601,109039,107083,107133,108625,110510,112120,116995,118714,119360,117836,116443,112784,108685,-1.87925,-0.376314,-0.995544,-2.23052,-1.20753,-1.53543,-3.46174,-3.43938,-0.0321965,-1.02424,-0.472905,-1.26465,-1.82546,-3.96482,-2.40402,-0.207875,-4.52673,-0.158696,-1.98683,-2.12834,-3.23743,-4.25329,-0.472373,0.0609288,0.690863,-1.49695,0.47176,1.37661,-0.672867,-0.647134,0.712145,-0.198369,2.2601,0.630188,1.74073,-0.701953,1.84219,0.106561,0.835013,1.28254,1.84918,1.31649,2.70315,2.14852,2.08597,0.203482,2.24962,0.935682,2.72065,0.612021,1.96017,2.88454,-1.94733,2.07991,2.52977,0.791827,2.12883,2.04047,0.612889,1.2206,1.34861,1.32125,2.14566,2.42897,2.0867,2.32056,2.69171,-1.41877,-0.0158243,0.19943,-0.693621,-4.33239,-0.410386,5607.36,5661.22,5879.14,6293.27,6705.5,6906.94,7129.86,7751.57,8576.77,9974.8,11617.7,13230.6,14111.6,14871.7,15601.9,16458.3,16571.7,17256.1,18707.3,20678.7,22996.9,25315.4,26985.1,27770.8,29033.4,30444,31724.7,33435.9,35259.6,37420.3,39380.5,40041.2,40526.4,41188.1,41575.9,41749.3,41001.1,40792.2,40688,41054.8,41530.2,43133.2,44392.2,45520.2,0.350101,43972.3,43758.1,42165.3,40189.1,38309.3,37020.5,36701.2,37390.4,38571.4,39566,40117,40524.9,41271.3,42609,44371.9,4720.58,4646.82,4441.4,4179.09,3909.12,3684.93,3588.09,3692.7,3939.36,4127.57,4156.15,4106.98,4108.16,4237.64,4473.8,7.001,29.7349,17.2524,1.29688,2.05753,5.93149,8.14241,25.761,9.64642,18.7481,105574
