"sigr","q_srv1","q_srv2","F40","natmort","spawn_biom_proj","ABC","obj_fun","tot_biom_1977","tot_biom_1978","tot_biom_1979","tot_biom_1980","tot_biom_1981","tot_biom_1982","tot_biom_1983","tot_biom_1984","tot_biom_1985","tot_biom_1986","tot_biom_1987","tot_biom_1988","tot_biom_1989","tot_biom_1990","tot_biom_1991","tot_biom_1992","tot_biom_1993","tot_biom_1994","tot_biom_1995","tot_biom_1996","tot_biom_1997","tot_biom_1998","tot_biom_1999","tot_biom_2000","tot_biom_2001","tot_biom_2002","tot_biom_2003","tot_biom_2004","tot_biom_2005","tot_biom_2006","tot_biom_2007","tot_biom_2008","tot_biom_2009","tot_biom_2010","tot_biom_2011","tot_biom_2012","tot_biom_2013","tot_biom_2014","tot_biom_2015","tot_biom_2016","tot_biom_2017","tot_biom_2018","tot_biom_2019","tot_biom_2020","tot_biom_2021","log_rec_dev_1954","log_rec_dev_1955","log_rec_dev_1956","log_rec_dev_1957","log_rec_dev_1958","log_rec_dev_1959","log_rec_dev_1960","log_rec_dev_1961","log_rec_dev_1962","log_rec_dev_1963","log_rec_dev_1964","log_rec_dev_1965","log_rec_dev_1966","log_rec_dev_1967","log_rec_dev_1968","log_rec_dev_1969","log_rec_dev_1970","log_rec_dev_1971","log_rec_dev_1972","log_rec_dev_1973","log_rec_dev_1974","log_rec_dev_1975","log_rec_dev_1976","log_rec_dev_1977","log_rec_dev_1978","log_rec_dev_1979","log_rec_dev_1980","log_rec_dev_1981","log_rec_dev_1982","log_rec_dev_1983","log_rec_dev_1984","log_rec_dev_1985","log_rec_dev_1986","log_rec_dev_1987","log_rec_dev_1988","log_rec_dev_1989","log_rec_dev_1990","log_rec_dev_1991","log_rec_dev_1992","log_rec_dev_1993","log_rec_dev_1994","log_rec_dev_1995","log_rec_dev_1996","log_rec_dev_1997","log_rec_dev_1998","log_rec_dev_1999","log_rec_dev_2000","log_rec_dev_2001","log_rec_dev_2002","log_rec_dev_2003","log_rec_dev_2004","log_rec_dev_2005","log_rec_dev_2006","log_rec_dev_2007","log_rec_dev_2008","log_rec_dev_2009","log_rec_dev_2010","log_rec_dev_2011","log_rec_dev_2012","log_rec_dev_2013","log_rec_dev_2014","log_rec_dev_2015","log_rec_dev_2016","log_rec_dev_2017","log_rec_dev_2018","log_rec_dev_2019","log_rec_dev_2020","log_rec_dev_2021","spawn_biom_1977","spawn_biom_1978","spawn_biom_1979","spawn_biom_1980","spawn_biom_1981","spawn_biom_1982","spawn_biom_1983","spawn_biom_1984","spawn_biom_1985","spawn_biom_1986","spawn_biom_1987","spawn_biom_1988","spawn_biom_1989","spawn_biom_1990","spawn_biom_1991","spawn_biom_1992","spawn_biom_1993","spawn_biom_1994","spawn_biom_1995","spawn_biom_1996","spawn_biom_1997","spawn_biom_1998","spawn_biom_1999","spawn_biom_2000","spawn_biom_2001","spawn_biom_2002","spawn_biom_2003","spawn_biom_2004","spawn_biom_2005","spawn_biom_2006","spawn_biom_2007","spawn_biom_2008","spawn_biom_2009","spawn_biom_2010","spawn_biom_2011","spawn_biom_2012","spawn_biom_2013","spawn_biom_2014","spawn_biom_2015","spawn_biom_2016","spawn_biom_2017","spawn_biom_2018","spawn_biom_2019","spawn_biom_2020","spawn_biom_2021","log_mean_rec","spawn_biom_proj_2022","spawn_biom_proj_2023","spawn_biom_proj_2024","spawn_biom_proj_2025","spawn_biom_proj_2026","spawn_biom_proj_2027","spawn_biom_proj_2028","spawn_biom_proj_2029","spawn_biom_proj_2030","spawn_biom_proj_2031","spawn_biom_proj_2032","spawn_biom_proj_2033","spawn_biom_proj_2034","spawn_biom_proj_2035","spawn_biom_proj_2036","pred_catch_proj_2022","pred_catch_proj_2023","pred_catch_proj_2024","pred_catch_proj_2025","pred_catch_proj_2026","pred_catch_proj_2027","pred_catch_proj_2028","pred_catch_proj_2029","pred_catch_proj_2030","pred_catch_proj_2031","pred_catch_proj_2032","pred_catch_proj_2033","pred_catch_proj_2034","pred_catch_proj_2035","pred_catch_proj_2036","rec_proj_2022","rec_proj_2023","rec_proj_2024","rec_proj_2025","rec_proj_2026","rec_proj_2027","rec_proj_2028","rec_proj_2029","rec_proj_2030","rec_proj_2031","tot_biom_proj_2021"
1.00246,0.65494,1,0.0677665,0.07,39968.8,5559.05,457.043,28916.4,28480.8,27940.8,29260.7,28931.4,29437.3,31053.2,32647.4,34088.7,36333.6,37798.9,40717.8,42310.7,45670,51028.3,55729.6,56991.6,59766,61848.3,66392.6,68848.1,72255.5,76727.2,77737.8,80113,84221.2,86421.3,89890.8,92899.4,95383.2,95548.9,95045,93230.4,93538.8,94948.9,97517.5,99215.5,103868,106808,109379,109433,109216,107802,105895,103669,0.803358,-0.0696441,-0.32827,0.0813085,-0.886739,-1.50347,0.148939,-1.51422,-1.09644,-2.96343,-0.820946,-0.925637,-1.53217,-1.26967,0.242771,0.253588,-0.53083,-1.84169,-0.824605,-0.4192,-1.43659,0.109377,-0.782825,-0.749914,0.527409,-0.42174,1.48193,-0.560919,1.44803,0.555522,1.00165,-1.047,0.58126,-1.26559,1.56637,1.29511,1.97739,1.86016,1.43809,-0.317496,1.47751,0.742224,2.2088,-0.423146,1.64567,2.17273,0.861199,1.78068,1.90048,0.643202,1.77765,0.962999,0.754363,0.525707,1.05508,0.934586,1.88219,1.86502,1.90912,1.72302,2.18309,1.24407,0.929266,-1.12496,-0.470748,0.207277,-0.296787,1.28039,12130.9,11719,11315.9,11042.2,10364.7,9443.85,9314.44,9112.88,9412.36,10215.5,11210,12352.2,12912.6,13366,14239.9,14831.5,14542,14840.7,15666.1,16935.6,18623.7,20342.9,21693,22087.3,22517.6,23503.6,24512.1,25827.9,27622.5,29654.9,31084.7,32208.6,32752.1,33315.6,33737.8,33991.9,33508.9,33527,33511,34052.4,34667.9,36081,37572.4,39256.2,40280.1,0.743564,39968.8,39172.2,37872.1,36233.5,34500.8,32842.7,31350.2,29989.8,28873.3,27926.8,27416.1,27501.8,28558.1,30802.2,34438.8,5559.05,5390.8,5106.94,4790,4499,4268.92,4105.67,3959.61,3791.81,3509.25,3314.59,3229.05,3325.26,3558.34,4216.77,6.02375,2.65856,3.63278,3.17862,5.10317,3.40657,1.28151,2.10341,76.2221,1.91871,101020
1.00246,0.738126,1,0.0549129,0.07,35486.4,3984.28,439.332,25974.5,25100.7,24413.1,24820.9,23633.1,25271,26206.2,28406.6,29797.1,32423.6,34249.7,37051.4,37749.6,41380.7,45564.1,50044.7,51512.5,53715.2,55284.1,59554.9,61847.2,65198.9,69479.8,70681.9,73744.2,78370.5,80540.4,83640.1,86732.1,88794.7,89030.9,88535.9,86387.9,85533.1,85575.8,88345.6,88700.3,92690.9,94901.6,97398.5,97514.9,97328.9,96004.8,94390.7,91991,0.152029,-0.0328478,-0.403699,-0.0306571,-0.0917483,-1.40306,-0.565216,-0.657111,-0.535165,-2.27522,0.385259,-0.545799,-1.66726,-0.530316,0.00860084,-0.398599,-0.361619,-1.7557,-1.24749,-0.397409,-1.75204,-0.620124,-0.815606,-0.24303,-0.292278,-0.0877773,1.16728,-0.304568,1.74513,0.00546757,1.3999,-1.18792,0.986503,-1.11007,1.40941,1.18188,2.1296,1.55038,1.75242,-0.044532,1.38881,0.858698,2.3549,-0.308314,1.62089,2.20449,0.879312,1.83771,1.98389,1.00698,1.59762,1.28964,0.579349,0.579604,1.22117,0.593914,1.64277,1.8226,2.26312,0.989011,2.36694,0.579047,1.3887,-0.319698,0.390383,-0.660319,0.234747,0.148833,11300.8,10830,10357,9934.54,8931.37,8407.47,8003.51,7809.39,7868.02,8494.87,9395.66,10519.7,10867,11529.9,12417.3,13030.5,12930.5,13115.2,13696.9,14705,16187.3,17824.5,19072.1,19511.3,20268.6,21554.8,22519.7,23902.7,25672.1,27569.6,29015.6,30077.1,30575.2,30971.8,31083.1,31214.4,30573.9,30217.6,30119.5,30414.8,30812.7,31873.8,33237.7,34745.8,35899.6,0.638895,35486.4,35310.8,34492.3,33269.4,31851.8,30429.1,29147,28096.2,27248.4,26537.7,25957.8,25558.7,25467.7,25735.6,26452.7,3984.28,3920.29,3776.16,3590.54,3395.3,3217.03,2963.31,2766.17,2621.42,2489.55,2358.3,2264.55,2239.71,2278.75,2403.07,4.96227,4.71197,6.98791,0.448303,1.6773,7.1983,4.56809,4.40198,10.7787,7.01794,88868.5
1.00246,0.652263,1,0.0520537,0.07,40932.2,4393.32,447.637,28069.6,26994.1,26346.2,26958.4,26283.6,27542.9,28488.2,31004.4,32434.3,34646.8,36574.5,39402.3,40358.7,44356.7,48969.8,53960.6,55583.8,57940.8,59821.8,64578.9,67163.1,70897.1,75436.8,76415.5,79868.7,84894.8,87880.7,91211.2,95041.2,97819.9,98411.5,98589.8,96561,95289.9,95773.2,99161.8,99824.9,104641,107233,110411,110671,110327,108519,107065,104035,0.507737,-0.932037,0.164984,-0.563143,0.3455,-0.683362,-0.833339,-0.512818,-0.296166,-2.11696,-0.183813,-0.692318,-0.394482,-1.00718,-0.336784,-0.987174,-0.547739,-1.78623,-1.50458,-0.744153,-0.540566,-1.00824,-0.850394,0.244763,-0.0273399,-0.414155,1.10306,-0.309812,1.61296,0.0129848,1.42531,-0.988394,0.151726,0.133117,1.38282,1.25602,2.0448,1.57733,1.61641,0.230509,1.17593,0.986909,2.30221,-0.0961702,1.65956,2.18391,0.382682,1.81436,2.01492,1.18292,1.48201,1.29997,0.827355,0.478818,1.29781,0.440502,1.0848,2.0749,2.33554,0.807911,2.46556,0.166314,1.33738,-0.848312,-0.47636,-0.261631,0.671118,-0.569859,12225.3,11477.6,10932.4,10521.3,9723.29,9057.73,8700.74,8633.08,8716.53,9396.43,10310.7,11429.1,11785.1,12531.7,13438,14182.7,13982.6,14235.6,14916.3,16130.2,17775.2,19526,20757.7,21146.4,22010.2,23345.8,24548.5,26055.7,28139.2,30295.1,31941.3,33299.3,33997.9,34727.8,34989.2,35220,34679.9,34202.9,34050.5,34422.2,34867.8,36182.7,37736.4,39672,41034.4,0.73961,40932.2,40605.1,39604.8,38242.2,36878.3,35842.3,35445.2,35781.3,36666.6,37711.5,38659.4,39411.6,39943.6,40210.4,40157.4,4393.32,4292.77,4104.52,3884.71,3681.15,3526.09,3479.54,3617.37,3842.22,3973.16,4049.37,4126.06,4188.2,4223.36,4201.82,5.08751,34.1587,2.68673,4.86269,16.2498,4.30252,15.1208,4.31738,8.64724,2.10391,100910
1.00246,0.694302,1,0.0727471,0.07,43676.6,6343.19,439.626,25048.9,24348.8,23774.5,25410.1,25213.9,26541.4,27789.7,30127.6,31311.3,33560.8,35729.2,38811.1,39980.7,43637.5,48669.6,54028.2,56272.8,59107,61466.9,65889.6,68853.5,72586.3,77079.9,77827.4,81480.7,86539.5,89785.4,92810,96320.3,98981.8,100138,100284,98799.6,97455.2,99381.3,102271,102962,107696,111116,114169,114933,115955,115837,114906,112767,-0.852343,-0.663331,-0.352226,-0.304153,-0.421153,-0.704813,-1.33805,-1.43734,-0.305391,-0.875458,-0.943122,-0.419643,-0.783752,-0.83623,-0.387851,-1.36048,-0.546817,-1.21531,-1.58278,-0.755871,-0.514673,-0.00982704,-0.845525,-0.682242,0.0783215,-1.38874,1.64789,-0.248412,1.14617,0.388877,1.32088,-0.454594,0.282661,0.459222,1.45712,0.961248,2.12213,1.81491,1.59719,0.728532,1.03166,1.28408,2.14775,0.314007,1.80154,2.24593,-0.123736,1.79834,2.02067,1.31051,1.38458,1.26809,0.942314,0.499348,1.38712,0.739975,0.758987,2.3392,2.14025,0.925349,2.5069,1.41926,0.858222,0.0592588,1.16485,0.889313,-0.282728,-0.773523,10674.6,10127.3,9757.87,9531.87,8843.44,8477.69,8275.44,8281.92,8352.02,9189.44,10278.9,11494,12006.9,12463.1,13245,14026.9,13885.5,14376.8,15156.9,16529.2,18492.3,20346,21605.6,22032.6,23093.4,24540.7,25857.6,27367.1,29462.9,31637.1,33563.8,34838.8,35596.3,36304.1,36727.7,36835.4,36247.5,35718.2,35472,35914.7,36525.7,38007.2,39793.1,41871.7,43587.1,0.724736,43676.6,42984.1,41739.7,40125.6,38347.3,36568.8,34965.7,33611.9,32465.5,31456,30554.4,29725.6,28953.5,28326,27899,6343.19,6186.88,5931.85,5663.22,5375.08,5070.48,4822.03,4665.66,4534.88,4392.47,4272.39,4176.05,3981.61,3765.39,3643.92,9.87433,6.433,4.16457,3.17017,10.4591,3.2671,2.38485,3.77844,9.26499,9.84545,110965
1.00246,0.712689,1,0.0852941,0.07,40949.6,7098.85,435.4,22577.5,21564.6,20976.6,21713.2,21238.4,22871.5,24438.2,26611,27926.5,30053,32056.6,35159.6,36482.1,41456.8,46354.7,52370.7,55185.2,58077.4,60276.2,64820,68044.6,71424.4,75591.1,75950.8,78558.3,82600.8,85163.2,88090.2,91132.1,93549.7,94649,94382.3,92701.5,92027.4,93589.8,95695.7,96363.4,102080,104752,108423,109795,110432,109339,107754,104913,-0.103666,-0.287202,-0.763879,-0.972501,-0.709223,-0.0429201,-1.67401,-0.885123,-0.456419,-0.817584,-0.377315,-0.126765,-1.42336,-0.486743,-0.0999155,-1.94339,-0.814296,-0.914238,-0.911545,-1.46559,-1.1556,-0.203238,-1.01282,0.0790036,-0.448992,-0.280802,1.27765,0.266816,1.55348,0.483776,1.22061,-0.126148,0.310923,0.402532,1.63275,0.520058,2.55932,1.80031,1.82058,0.456982,1.16452,1.27391,2.33854,0.638775,1.71071,2.27434,-0.147297,1.83195,2.00838,1.45913,1.60496,1.5001,1.01962,0.917631,1.07337,0.911913,1.35543,2.38203,2.0441,1.42161,2.75093,1.03621,1.46919,-0.257821,-0.952564,-0.311771,0.36751,-1.38176,9754.83,9148.79,8702.96,8393.48,7636.32,7305.84,7216.99,7224.61,7286.83,7974.13,8902.67,10004.9,10733.1,11339,12019.3,12901.1,13035.1,13541.9,14354.8,15783.3,17842.1,19777.4,21217,21737.4,22624.5,23949,25089.3,26492.4,28139.2,29905,31352.4,32308.4,32767.2,33439.1,33752.8,33888.5,33355.5,33162.5,32823.2,33316.2,34086.6,35695.5,37424.3,39371.9,41015.9,0.585536,40949.6,39898.3,38168.6,35970.6,33588.8,31289.1,29233.9,27559.5,26395.6,25755.7,25698,26227,27285.2,28774.9,30528.3,7098.85,6869.93,6461.5,5977.11,5498.98,5061.33,4683.08,4385.01,4174.91,4032.47,3989.39,4121.81,4335.03,4588.21,5011,4.61755,1.66828,7.82952,4.17605,3.78846,20.6642,2.31105,6.22204,38.2441,6.67136,101382
1.00246,0.739288,1,0.0666313,0.07,32987.3,4469.4,438.46,23526,22395.8,21855.1,22767.5,22603.7,24629.6,25658.5,27673.9,29326,31700.7,33634.4,36728.5,37556.8,42029.9,47218.2,52638,55252.7,57676.4,59599.5,63775.6,66497.7,68858.7,72614.5,72699.4,74493.1,77891.7,79890.7,82230,84566.5,86326.8,86966.5,86885.4,85150.6,84129.9,84383,85064.6,84687.3,87807.4,89093.7,90977.8,91174.7,91423,89946.4,88747.5,86865.7,-1.28235,0.388194,-1.75822,-1.20968,-0.686084,-0.228401,-2.03917,-0.880386,-0.419697,-0.419247,-0.493969,-0.0210771,-1.80989,0.0860587,-0.365553,-1.59439,-0.338887,-1.48892,-0.824922,-0.773198,-0.654129,-0.497894,-0.68642,0.0451048,-0.272465,-0.27718,1.33041,-0.543726,1.77816,0.0725796,1.16334,-0.255774,0.91214,-0.0450316,1.58758,0.631438,2.34216,2.08647,1.56448,0.799692,0.978261,1.16964,2.21176,0.668573,1.59336,2.21281,0.115632,1.69246,1.95141,1.12385,1.65163,1.4586,0.636977,0.793226,1.22133,0.688772,1.21572,1.9573,1.85525,1.1053,2.42783,1.08099,1.28924,-1.35969,0.758503,-0.544964,0.791712,-0.606289,10018.7,9354.13,8942.38,8694.73,8212.76,7921.01,7608.43,7553.95,7796.1,8440.36,9368.81,10510.3,11044.5,11828.3,12530.9,13372.6,13389.4,13735,14435.6,15848.3,17767.5,19433.9,20825.2,21197.3,21754.5,22758.7,23737.9,24816.5,26103,27621.4,28850.3,29736.3,30098,30559.2,30774,30675.6,30109.3,29671.1,29132.2,29105,29355.7,30178,31050.3,32248.8,33437.7,0.592358,32987.3,32748.6,31919.1,30785.2,29562.7,28419.8,27452.8,26617.9,25831.3,25087.9,24458.7,24022.3,23833.6,23898.6,24120.6,4469.4,4383.7,4205.98,3996.41,3793.48,3630,3533.2,3471.83,3292.55,3074.98,2898.02,2779.48,2731.53,2768.77,2877.98,13.564,1.70491,0.950488,4.33556,4.15628,3.2965,6.22893,5.40042,15.4516,2.05094,85701.4
1.00246,0.746138,1,0.0909265,0.07,34897.2,6055.17,448.334,23197.1,22395.4,21730.1,22584.7,22649.3,23570.8,24515.3,26612.8,27941.1,30897,33091.9,36746.8,37703.9,43380,48607,53709.3,55952.1,58431.3,60544.7,64998.5,67349.6,69637.4,73628.1,73938.4,75590.9,78299.4,81025.3,83136,85474.4,86775.8,87436,86857.7,85028.3,84178.5,85208.8,87566.6,87712.6,91250.8,92239,93930.9,93623.8,93501.4,91643.5,90389.6,88060.6,-1.13101,-0.490705,-0.870942,-1.33154,-1.73012,-0.588977,-2.18932,0.0584891,-0.0832374,-0.39615,-0.504825,0.00367826,-0.496714,-0.222087,-0.48755,-1.81379,-0.47612,-0.946011,-1.3139,-0.260521,-0.613978,-0.524298,-0.74641,0.0685459,-0.950786,-1.15748,1.47282,0.172787,1.04689,1.06363,1.35077,-1.3474,1.48288,-0.26668,1.74628,0.721337,2.52596,1.9386,1.6009,0.250455,1.3175,0.871165,2.28999,0.462522,1.59962,2.2017,0.173874,1.88547,1.75993,1.58775,1.16845,1.69005,0.41469,0.92708,1.17723,1.19954,1.066,2.15214,2.26565,0.902255,2.43669,0.167961,1.15966,-1.4646,1.00833,-0.150774,0.499193,-0.816151,9928.36,9482.18,9138.55,8882.85,8453.82,8149.44,7744.77,7693.68,7851.76,8473.95,9378,10487,10828.2,11725.8,12501.6,13304.8,13556.4,14209.1,15525,17406.6,19464.8,21166.7,22648.1,23046.4,23371.2,24224.7,25301.7,26503.2,27707.7,29076.8,30292.9,30972.9,31038.6,31468.7,31657.3,31571.5,30889.2,30430,30028.4,30364.7,30964.1,32144.6,33239.3,34677.2,35626.1,0.56553,34897.2,33574.7,31942.1,30138.4,28347.9,26736.5,25462.2,24608.4,24128.2,23848.5,23569.5,23178.7,22692.3,22254,22023.4,6055.17,5834.03,5517.9,5172.72,4827.01,4501.06,4228.52,4054.16,3992.9,4003.95,3991.56,3875.05,3693.63,3509.01,3370.49,3.64719,6.95002,9.47024,7.43025,5.44672,0.904725,6.48492,1.19421,3.53428,2.21435,84747.8
1.00246,0.674387,1,0.0731386,0.07,39510.1,5702.89,441.712,25954,25191.6,24558.1,25689.2,26165,27450.7,27535.3,29827.3,31323.5,33262.3,35640.7,38812.5,39283.2,44955,50476.1,56495.1,59407.6,62999.3,65681.1,70950.9,74415.9,77955.3,82930.7,83211.5,86036.3,89866,92832.6,95105.6,98019.3,99426.4,100144,99214.2,97012.6,96105.2,96562.7,98121.5,97399.9,101907,103212,105032,104389,104640,102921,101407,98841.1,0.492625,-0.401029,-1.23003,-1.06107,-1.16985,-1.24599,-2.30921,-0.109623,-1.53007,-0.350522,-0.0995737,0.00282441,-0.977376,-1.37116,-1.18687,-0.85271,-1.65492,-0.723859,-0.758949,-0.410148,-0.707289,-0.933398,-0.130357,-0.00819332,-1.20064,-1.0566,1.53191,-0.0363263,1.00954,-0.0400393,1.54942,-1.53855,0.209443,0.863441,1.42793,1.13927,2.32193,1.88137,1.74073,0.242963,1.42816,0.688317,2.20994,0.807208,1.51441,2.22303,0.0795948,1.85713,1.83102,1.1481,0.908664,1.68948,0.387053,0.796904,0.956098,0.954662,1.13728,1.96325,1.96274,0.948654,2.51853,0.0684171,0.953473,-1.62482,0.810052,-0.343892,0.322749,-0.384346,11067.8,10596.3,10234.2,9922.76,9618.99,9379.69,8823,8745.38,9023.1,9715.22,10696.4,11813.9,11771.2,12616.8,13277.1,14008.1,14191.9,14913.9,16304.1,18383.3,20811.9,23093.1,24905.2,25365.4,26179.9,27392.9,28819.7,30401.7,32089.7,33813.7,35362.5,36183.5,36339,36791.4,36816.1,36637.9,35631.3,35193.9,34695.4,34864.3,35104.8,36358,37554.6,39072,40142.2,0.730416,39510.1,38478.4,36878.9,35040.7,33184.2,31471,30048.2,28980.8,28323.6,28114.6,28383.9,29013.9,29899,30962,32101.4,5702.89,5505.06,5218.52,4912.14,4608.75,4330.84,4109.73,3955.19,3790.78,3701.21,3781.4,3947.19,4079.84,4223.76,4426.6,7.16066,5.36389,1.80112,6.25893,15.7801,5.59233,10.2551,3.53992,26.7036,0.747587,96283.8
1.00246,0.722667,1,0.0591433,0.07,32646,3837.89,449.933,32291,31762.1,31219.5,31733.5,31745.7,32412.6,32272.4,33257.4,34134.5,36093.3,37968.8,40419.8,40839.8,45600.1,50545.6,55139.9,57487.2,60076.4,61956.7,66237.9,69393.8,72131.7,75938.5,75994,78321.5,80884.1,83166.5,85016.3,87331.7,88558.3,89269.3,87942,86250.6,85323.1,85573.5,86698.3,85434.7,88704.1,89259.4,90913.8,90206.4,89917.9,88349.6,86432.6,83945.5,0.309703,0.516309,-0.417494,-0.5921,-2.34344,-1.11037,-2.03038,-0.910129,-0.35223,-0.46121,0.104138,-0.598383,0.0673587,-1.25069,-1.94293,-0.229235,-2.34642,-0.408685,-0.525498,-0.88929,-0.103898,-0.80165,-0.647673,0.346219,-0.110294,-0.856169,0.963973,-0.105099,0.598261,0.1707,1.21985,-1.54309,0.7879,0.424973,1.03478,1.1835,2.10879,1.52859,1.60168,0.185371,0.974106,0.455674,2.0403,0.513075,1.10334,2.00972,-0.158655,1.84656,1.41327,1.09753,0.754808,1.32638,0.261407,0.725585,0.554299,1.15848,0.834071,1.76639,1.43484,0.900846,2.13519,-0.0927369,1.15235,-1.4916,0.116996,-0.237281,-0.276779,-0.551358,13610.7,13118,12714.3,12384.5,12011.2,11792,11306.9,10949.2,11093.7,11577.6,12224.3,12980.9,12670.8,13125.6,13757.5,13997.9,14007.2,14468.4,15496.1,17081.7,19269,21264.1,22668.2,23050.7,23422.7,24104.2,25009.4,26168.2,27534.3,29044.9,30469.2,31140.3,31303.2,31671.4,31552,31532.3,30410.2,30071.2,29600.1,29721.6,29824.8,30681.4,31532.4,32529.4,33330.3,0.85959,32646,32290.6,31386.3,30168.4,28826.8,27578,26660.1,26214.1,26284.2,26815.7,27656.6,28689.4,29760.1,30740.8,31504.2,3837.89,3777.49,3639.99,3463.56,3274.97,2986.86,2751.77,2637.04,2661.25,2803.05,3003.57,3238.3,3405.16,3551.95,3619.94,3.23488,3.3021,15.9729,5.21238,4.52163,13.9516,15.8594,3.73245,1.68297,9.29108,80476.7
1.00246,0.698657,1,0.0829818,0.07,38558.8,6148.13,451.829,32285.9,31608.1,30711.5,31628.1,31447.4,32860.4,33524.8,34989.5,35960.8,37452.6,39510.6,41797.1,42869.5,47111.6,51313.4,56796.9,58615.7,61244.3,63486,67685,71079.8,73937.6,77723.9,78280.9,80547.1,83811.7,86161.3,88408.3,91520.8,93626.5,95259,94334.3,93578.3,93603.4,94569.1,96083.3,96311.8,100143,100782,102260,101612,101538,100648,99098.1,97929.4,-0.122128,0.334056,0.0147441,-1.66977,-1.69682,-2.12146,-1.89052,-0.326706,-1.65678,-1.01647,-0.00640531,-1.38289,0.375899,-0.989749,-1.64222,-0.044022,-1.7941,-0.288938,-0.405406,-1.62892,-1.09437,-0.569054,-0.367827,0.434086,-0.321332,-1.28601,1.25892,-0.598312,1.09562,0.0189056,0.91874,-1.24678,-0.181845,0.960383,0.901492,1.26523,1.84275,1.68423,1.6535,-0.0355327,0.908281,0.701181,1.95238,0.775175,1.01209,1.98854,-0.150005,1.77809,1.48765,1.2711,0.865485,1.49276,0.493379,1.00508,0.391149,1.28539,0.885927,1.80072,1.39575,1.45566,2.07025,-0.687453,1.03555,-0.527855,0.691406,0.0804606,0.737849,0.471843,13781.9,13261.3,12704.7,12301.8,11752.1,11518.1,11266.7,11220.1,11489,12229.1,13100.3,14082.9,14168,14765.3,14942,15399,15087.2,15571.3,16725.4,18387.9,20638.4,22690.5,24003.3,24529,24905.6,25893.3,26747.9,27999.7,29497.7,31203.7,32766.4,33535.9,33998.3,34805.1,35031,35320.1,34616,34545.1,34250.4,34539.1,34912.5,36015.8,37356.7,38373.9,39416.1,0.903804,38558.8,37239.1,35694.3,34073.6,32561.2,31325.1,30464.9,30067.2,30119.6,30508.5,31116.7,31898.6,32744.1,33479.6,33980.2,6148.13,5921.73,5631.72,5336.23,5064.33,4836.12,4666.72,4581.77,4603.89,4691.87,4776.33,4906.82,5094.57,5244.68,5325.35,6.12838,3.34173,20.4212,2.13604,3.65315,21.796,8.09034,6.48185,12.0595,5.43703,95529.6
1.00246,0.70758,1,0.0699768,0.07,37861.1,5157.83,447.461,28973.3,27708.4,27279.4,27775.2,27967.7,29152.1,29976.7,31962,32755,34622.4,36512.4,39061,39730.9,44196.4,48145.2,53583.1,55624.8,58159.3,60558.5,64881.2,67834,70946.5,75264.3,75232.8,77696.8,81227.3,83408.2,85921.7,89420.5,91712.9,93662.4,93379.5,92735.5,92339.8,92785.1,94520.7,93991,97987.2,98661.6,99709.7,99711.2,99563.6,99272.8,97662.2,96615.9,-0.1118,-1.07881,-0.50216,-2.03723,-0.927539,-1.66139,-1.3419,-1.6004,-1.12009,-0.409156,-1.17679,-1.66209,-0.335009,-0.85283,-1.87699,-0.141549,-2.09148,-0.936902,-1.27913,-1.01635,-1.2598,-0.418046,-0.89036,-0.785073,-0.0165681,0.294402,0.710859,0.156702,0.813807,0.200853,0.979381,-1.63068,-0.0836271,0.407592,0.98587,0.799702,1.8207,1.38329,1.66367,0.175725,0.879189,0.449927,1.84941,0.214241,0.997421,1.91382,-0.271861,1.7407,1.38007,1.02972,1.00739,1.51658,0.0706267,0.812382,0.621821,1.05218,1.02152,1.514,1.48104,0.796374,2.13776,-0.689438,0.53242,0.292555,-0.00258684,0.917424,0.00440109,0.301062,12708.4,11886.8,11293.6,10861.7,10342.1,10036.3,9757.1,9815.55,9949.48,10774.1,11720,12783.7,12981.1,13787.1,14246.7,14823.3,14648.3,15004.3,16114.7,17644.8,19663.5,21714.5,23267.2,23627.2,24089.1,25160.4,25950,27138.8,28597.4,30352.4,32064.2,32999.1,33573.6,34086.5,34307.3,34664.9,34095.2,34094.4,33897.9,34217.1,34723.8,35826,36943.4,37810.5,38764.8,0.990465,37861.1,37067,35935.2,34762.3,33672.4,32767.2,32054,31471.4,30882.4,30250.3,29554.1,28826.2,28147.7,27595.9,27332.4,5157.83,4998.72,4792.4,4591.46,4413.92,4269.33,4189.01,4157.36,4103.86,4023.07,3934.38,3827.31,3681.05,3505.24,3405.25,12.9752,5.70773,2.01304,9.13037,2.72938,5.43612,1.07415,8.14507,2.65836,7.79664,95784.7
